y_true,y_pred,y_text,content,category
3,3,"Đáp án: 3. Bình luận này có chứa giá tiền sản phẩm là 50.0, do đó đây là việc chọn thông số cho sản phẩm.",50.0,others
3,3,"Đáp án: 3. Người bình luận có thể đang chọn thông số sản phẩm, trong trường hợp này là giá bán của sản phẩm là 47.0.",47.0,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách đưa ra giá tiền mong muốn là 49.0.,49.0,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm khi đưa ra con số ""52.0"".",52.0,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm.
Giải thích: ""51.0"" có thể là một thông số về sản phẩm mà người bình luận đang quan tâm hoặc muốn tùy chỉnh. Do đó, đáp án là 3 - chọn thông số cho sản phẩm.",51.0,others
1,1,"Đáp án: 1. Bình luận nhắc tên riêng ""Trần Thị NhưÝ"" của người dùng.",Trần Thị NhưÝ,others
1,1,"Đáp án: 1. Người bình luận nhắc tên riêng ""Ngoc Van"".",Ngoc Van,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Mmmm"" không cho thấy bất kỳ thông tin gì về sản phẩm, đặt câu hỏi, nhắc tên riêng hay yêu cầu hủy đơn hàng nên không thể phân loại vào bất kỳ nhãn nào trong số những lựa chọn được đưa ra.",Mmmm,others
0,0,Đáp án: 0. Không phân tích được vì bình luận của người dùng không có nội dung rõ ràng hoặc chưa thể hiện được ý kiến hoặc hành động của người dùng đối với sản phẩm hoặc chương trình livestream.,Nmmmmnmn,others
0,5,"Đáp án: 5.
Giải thích: Bình luận ""Mmmmmmm"" không chứa bất kỳ thông tin nào về việc nhắc tên, đặt câu hỏi, chọn thông số cho sản phẩm, chốt đơn, thích hay không thích sản phẩm, hoặc yêu cầu hủy đơn hàng. Do đó, đáp án là 0 và không có cơ sở để chọn bất kỳ một nhãn nào khác.",Mmmmmmm,others
0,0,"Đáp án: 0. Không phân tích được. ""V"" là một ký tự đơn lẻ không có đủ thông tin để phân tích ý nghĩa bình luận của người dùng trong livestream bán hàng.",V,others
0,0,"Đáp án: 0. Không phân tích được.
Bình luận ""H"" không có đủ thông tin để phân tích được ý nghĩa của nó.",H,others
3,3,"Đáp án: 3.
Giải thích: Bình luận ""set 9k"" có thể được hiểu là người bình luận đang chọn và chỉ định giá cho sản phẩm được giới thiệu trong livestream là 9.000 đồng. Do đó, đây là một bình luận liên quan đến việc chọn thông số cho sản phẩm.",set 9k,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách hỏi giá sản phẩm hiện tại là 2k rồi.,2k rồi e,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Mmmmm"" không chứa thông tin cụ thể liên quan đến sản phẩm hoặc quá trừu tượng để có thể phân loại vào các nhãn đã cho.",Mmmmm,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Mmmmmmmm"" không mang tính chất gì cả. Nó không liên quan đến việc nhắc tên riêng, đặt câu hỏi, chọn thông số cho sản phẩm, chốt đơn, không thích hoặc thích sản phẩm, hay muốn hủy đơn hàng.",Mmmmmmmm,others
3,3,"Đáp án: 3. Bình luận này đang chọn thông số cho sản phẩm, cụ thể là đặt hàng cho một đôi giày E sét Nike đen.",E sét nike đen,others
0,0,"Đáp án: 0. Không phân tích được ý nghĩa của bình luận ""’m"".",’m,others
0,5,"Đáp án: 5. Bình luận này cho thấy người đó không hài lòng về sản phẩm hoặc dịch vụ bán hàng. ""Buuon qué"" có thể hiểu là cảm thấy buồn và không hài lòng về sản phẩm.",Buuon qué,others
0,6,Đáp án: 6. Bình luận này là người chia sẻ rằng họ đã trúng sản phẩm mà họ yêu thích trong livestream bán hàng và cảm ơn người bán hàng đã giúp họ đạt được sản phẩm đó.,Trúng rùi e cảm ơn c Thương,others
0,6,"Đáp án: 6. Người bình luận thể hiện rõ sự cảm kích và hài lòng khi nhận được quà từ nhà bán hàng Thương. Bình luận này không đặt câu hỏi, không chọn thông số sản phẩm, không chốt đơn, không phản đối sản phẩm hay muốn hủy đơn hàng.",Cảm ơn Thương nhéLần thứ 2 em được nhận quà từ nhà Thương ấy,others
1,5,"Đáp án: 5.
Giải thích: ""Vô tâm"" là một bình luận tiêu cực và không liên quan đến việc đặt mua sản phẩm hay gửi lời cảm ơn đến người bán hàng. Bình luận này thể hiện sự không hài lòng của người viết với sản phẩm hoặc dịch vụ mà người bán hàng cung cấp.",Vô Tâm,others
0,6,"Đáp án: 6. Bình luận này là một phản hồi tích cực và thể hiện sự thích thú với sản phẩm mà người bán đã bán trong livestream. ""Cam on may e nhieu"" có nghĩa là ""Cảm ơn em nhiều"" và ""nhamai don don c luon nha hihi"" có thể hiểu là ""Đơn đặt hàng luôn được giao đúng hẹn, cười nhiều"". Cụm từ ""hihi"" ở cuối bình luận thể hiện sự vui vẻ và hài lòng của người bình luận với sản phẩm mà họ đã mua.",Cam on may e nhieu nhamai don don c luon nha hihi,others
0,0,"Đáp án: 0.
Giải thích: Bình luận này không liên quan đến sản phẩm, đặt câu hỏi, chọn thông số hay thể hiện sự thích hay không thích sản phẩm. Người bình luận chỉ chia sẻ về việc bị chặn khi đăng bình luận và không nhận được phần thưởng.",Hic e cs cmt mà bi chặn luôn mà hông được tặng,others
3,0,"Đáp án: 0.
Giải thích: Bình luận ""Den210dòn"" không cung cấp đủ thông tin để phân tích ý nghĩa hoặc mục đích của người bình luận.",Den210dòn,others
0,4,"Đáp án: 4. Bình luận này đề cập đến việc chị đã chốt đơn hàng trong tin nhắn sét vét hồng. Do đó, đáp án là 4 - đã chốt đơn.",Đơn của chị chốt trong tin nhắn sét vét hồng đã đi chưa bé Thương ơi,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm, trong trường hợp này là đang yêu cầu bán set Nike.",Set nike dendon,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách yêu cầu set đồ màu đen.,Set den,others
3,3,"Đáp án: 3. Bình luận này đang yêu cầu chủ shop cung cấp thêm thông tin về sản phẩm, đặc biệt là thương hiệu (Nike) và màu sắc (đen). Chọn đáp án 3 vì đây là việc chọn thông số cho sản phẩm.",Set nike den,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm khi nói ""Set đen nike"", có thể ý muốn mua một bộ đồ màu đen của thương hiệu Nike.",Set đen nike,others
0,2,Đáp án: 2. Người bình luận đặt câu hỏi về việc tuyển sỉ sản phẩm.,CÓ TUYỂN SỈ KHÔNG Ạ,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách chỉ ra màu sắc và loại sản phẩm, ""Sét den"".",Sét den,others
2,2,"Đáp án: 2. Người bình luận đặt câu hỏi về giá sản phẩm, yêu cầu người bán thông tin về giá của set mặc hàng đen.",Set bnhiu v ạ,others
0,5,"Đáp án: 5.
Giải thích: Bình luận này không phản ánh sự hài lòng với sản phẩm hay đặt câu hỏi gì cả, mà thể hiện người bình luận không thích sản phẩm.",Thấy e k,others
0,2,Đáp án: 2. Người bình luận đang đặt câu hỏi xem sản phẩm đã có sẵn hay chưa để quyết định có mua hay không.,E có chưa ạ,others
2,4,"Đáp án: 4. Người bình luận đã hỏi xem đơn hàng của mình đã được chốt trong tin nhắn hay chưa.
Giải thích: Bình luận này thể hiện rằng người bình luận đã có đơn hàng và đã chốt đơn trong tin nhắn. Họ muốn xác nhận xem đơn hàng đã được gửi đi hay chưa. Do đó, đây là một câu hỏi về trạng thái của đơn hàng và có liên quan đến quá trình mua bán sản phẩm.",Bé ơi đơn của chị chốt trong tin nhắn đã đi chưa e,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm, cụ thể là màu sắc khi nói ""Em 1 đen nha chị"".",Em 1 đen nha chị,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm, cụ thể là chọn màu sắc là đen.",Sét đen,others
0,1,"Đáp án: 1. Bình luận này nhắc tên riêng người bán hàng, hỏi xem người bán đã đọc được tên của mình chưa.",E ơi  E đọc tên c chưa  Nghe e đõ nguyễn thị hồng cẩm,others
2,2,"Đáp án: 2.
Giải thích: Bình luận này đặt câu hỏi để yêu cầu thông tin về màu sắc của sản phẩm được bán. Bình luận không nhắc tên riêng, không chọn thông số sản phẩm, không đưa ra quyết định mua hay không mua, cũng không có ý thích hay không thích sản phẩm, nên đáp án 2 là phù hợp.",Xám là nguyên sét xám hay chỉ quần xám ạ,others
2,3,Đáp án: 3. Người bình luận đang hỏi thông số của sản phẩm màu đen.,Đen bn vậy bạn ơi,others
2,4,Đáp án: 4. Bình luận cho thấy người dùng đã chốt đơn hàng và đã cung cấp địa chỉ cho chị bán hàng gửi sản phẩm.,Đã ok và chị nt địa chỉ rồi á e,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm, đặc biệt là một set hàng hóa thương hiệu Mac.",Set thương mac,others
3,3,"Đáp án: 3.
Giải thích: Bình luận ""Đen"" có thể là người dùng đang chọn màu sắc cho sản phẩm, và trong trường hợp này, đen là một thông số cho sản phẩm. Do đó, đáp án chọn là 3.",Đen,others
2,3,"Đáp án: 3. Người bình luận đang đưa ra ý kiến về thông số của sản phẩm, trong trường hợp này là đồ vải đẹp, size XS phù hợp và rất tuyệt vời.",Đồ vải đẹp xs luôn c ơii,others
2,2,"Đáp án: 2. Bình luận này đặt câu hỏi ""Check ib e vs"", yêu cầu người bán liên lạc lại với người bình luận thông qua tin nhắn cá nhân (ib) để giải đáp thắc mắc hoặc cung cấp thêm thông tin về sản phẩm.",Check ib e vs,others
2,1,Đáp án: 1. Bình luận nhắc tên riêng của người bình luận để yêu cầu được chú ý hoặc được giải đáp thắc mắc.,E ơi  E đọc tên c chưa  Nghe e đõ nguyễn thị hồng cẩm  Phải c k,others
2,2,"Đáp án: 2. Bình luận này đang đặt câu hỏi xem người bán hàng đã hỏi đơn hàng chưa, và yêu cầu người bán hàng kiểm tra xem có đơn hàng đó không.",Nhưng chị hỏi đơn đi chưa thì thấy chưa trả lời á e E ktra xem ch có đơn đó chưa e nhé,others
3,0,"Đáp án: 0.
Giải thích: Bình luận ""Đen dồn"" không cung cấp đủ thông tin để xác định được ý định của người bình luận, vì vậy không thể phân tích được theo các nhãn đã cho.",Đen dồn,others
0,0,"Đáp án: 0. Bình luận không cung cấp đủ thông tin để phân tích ý nghĩa. ""Ok ty"" chỉ là một câu trả lời ngắn gọn và không đủ để hiểu được ý kiến của người bình luận.",Ok ty,others
0,0,"Đáp án: 0. Không phân tích được ý nghĩa của từ ""Chams"" trong bình luận, do không rõ ngữ cảnh và ý định của người bình luận khi sử dụng từ này.",Chams,others
2,1,"Đáp án: 1. Người bình luận đang muốn chia sẻ với chủ livestream rằng họ đã lên được một số mẫu sản phẩm mà họ yêu thích. Cụ thể họ đang nhắc tới chủ livestream bằng cách sử dụng từ ""chị iu"".",Lên được mấy mẫu rồi chị iu,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Up"" không chứa đủ thông tin để phân tích ý nghĩa của nó. Thường thì ""Up"" được sử dụng để tăng sự hiển thị của bình luận hoặc bài viết, thể hiện sự đồng tình hoặc sự ủng hộ. Tuy nhiên, trong ngữ cảnh livestream bán hàng, không rõ người bình luận đang muốn thể hiện ý nghĩa gì cụ thể, vì vậy không thể xác định được nhãn tương ứng.",Up,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách yêu cầu bán hàng cung cấp sản phẩm với các màu sắc khác nhau (""2 trắng 2 đen"").",2trang 2den set mac,others
3,3,"Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách yêu cầu mua ""1 set"".",1 set,others
2,2,Đáp án: 2. Người bình luận đang đặt câu hỏi về số lượng màu sắc có trong set đang mặc trên livestream.,Set đang mặc có mấy màu v c,others
3,2,"Đáp án: 2. Người bình luận đang đặt câu hỏi về giá của sản phẩm ""Túi hồng"".",Túi hồng bao nhiêu vậy chị,others
0,0,"Đáp án: 0. Không phân tích được. Bình luận ""Zz"" không mang ý nghĩa rõ ràng để phân loại vào bất kỳ nhóm nào.",Zz,others
3,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm bằng cách yêu cầu một set mặc màu trắng.,1set trắng,others
3,3,"Đáp án: 3.
Giải thích: Bình luận này có chứa thông tin về sản phẩm bao gồm màu sắc và số lượng, nhưng không có câu hỏi hoặc yêu cầu riêng nào. Người bình luận chỉ đưa ra thông tin về sản phẩm mà họ quan tâm. Vì vậy, đáp án là 3 - chọn thông số cho sản phẩm.",Set trắng,others
3,6,"Đáp án: 6. Thích sản phẩm.
Giải thích: Bình luận ""Set trăng"" không đề cập đến việc đặt câu hỏi, chọn thông số sản phẩm, chốt đơn hàng, hủy đơn hàng hoặc không muốn nhận sản phẩm. Thay vào đó, nó chỉ miêu tả một sản phẩm cụ thể và sử dụng từ ""trăng"" để mô tả chúng. Do đó, chúng ta có thể kết luận rằng người bình luận thích sản phẩm này.",Set trăng,others
3,3,"Đáp án: 3. Chọn thông số cho sản phẩm.
Giải thích: Bình luận ""1 set trảng"" đề cập đến thông số của sản phẩm, nói rõ rằng đó là một ""set"" và được miêu tả bằng từ ""trảng"". Do đó, người bình luận đang cung cấp thông tin về các thông số sản phẩm mà họ quan tâm và muốn chọn cho mình một bộ sản phẩm có kích thước hoặc kiểu dáng như vậy.",1 set trảng,others
3,3,"Đáp án: 3. Chọn thông số cho sản phẩm.
Giải thích: Bình luận ""2 đen 2 trắng"" đề cập đến số lượng và màu sắc của sản phẩm, cụ thể là hai màu đen và hai màu trắng. Do đó, người bình luận đang cung cấp thông tin về các thông số sản phẩm mà họ quan tâm và muốn chọn cho mình một bộ sản phẩm có số lượng và màu sắc như vậy.",2 đen 2 trang,others
1,1,"Đáp án: 1. Bình luận nhắc tên riêng ""Đinh Thị Hoài"" nên được phân loại vào nhãn 1 - Muốn chia sẻ hoặc nhắc tên riêng.",Thương Đinh Thị Hoài,others
2,3,"Đáp án: 3. Bình luận này đang yêu cầu thông tin về sản phẩm, chính xác hơn là màu sắc của túi. Người bình luận muốn biết màu hồng của túi có phải là màu blush (bn) hay không. Do đó, đây là trường hợp chọn thông số cho sản phẩm.",Túi hồng bn vậy ạ,others
2,2,Đáp án: 2. Bình luận này đang đặt câu hỏi yêu cầu người phát livestream kiểm tra và thông báo cho người bình luận về tin nhắn một cách dễ hiểu hơn.,E ơi nói nv check tin nhắn dùm ch với nhé,others
2,2,Đáp án: 2. Người bình luận đặt câu hỏi về thông tin liên lạc của shop để có thể liên lạc và trao đổi thêm về sản phẩm hoặc dịch vụ.,Sđt của shop là số mấy vậy,others
2,2,"Đáp án: 2. Bình luận này là câu hỏi về giá sản phẩm, cho biết người bình luận quan tâm đến giá của sản phẩm. Do đó, đáp án là 2 - nếu đặt câu hỏi.",giá bn vậy,others
2,0,"Đáp án: 0.
Giải thích: Bình luận này khá ngắn gọn và không cung cấp đủ thông tin để phân tích ý định của người bình luận. ""Bn ạ"" có thể chỉ là lời cảm ơn, hoặc là một cách để người bình luận thể hiện sự quan tâm tới sản phẩm mà không có một mục đích cụ thể. Vì vậy, không thể phân tích được ý định của người bình luận dựa trên bình luận này.",Bn ạ,others
3,3,"Đáp án: 3. Bình luận ""Trắng"" có thể là việc chọn màu sắc cho sản phẩm được giới thiệu trong livestream. Do đó, đây là việc chọn thông số cho sản phẩm, tương ứng với đáp án 3.",Trắng,others
2,3,"Đáp án: 3. Người bình luận đang chọn thông số sản phẩm là ""sét đang mang e"".",Bn sét đang mang e,others
2,3,Đáp án: 3. Người bình luận đang chọn thông số màu sắc cho sản phẩm bằng cách hỏi xem sản phẩm có màu trắng không.,E có trắng k c,others
3,3,"Đáp án: 3. Người bình luận đang chọn màu sản phẩm, cụ thể là màu đen. Do đó, đáp án là 3 - Chọn thông số cho sản phẩm.",Lv đen,others
2,1,"Đáp án: 1.
Giải thích:
Bình luận này đề cập đến việc lấy áo lót về bán, có thể là người bình luận đang kinh doanh và muốn chia sẻ với Th (chủ livestream) về sản phẩm này.",Lấy áo lót về bán Th,others
2,2,Đáp án: 2. Bình luận này là một câu hỏi về giá của sản phẩm. Người bình luận muốn biết giá sản phẩm là bao nhiêu và có giảm giá không.,giá bn sét vậy shop,others
2,2,"Đáp án: 2. Bình luận này là một câu hỏi về việc sản phẩm ""Set trằn"" có sẵn trong cửa hàng hay không.",Set trằn của e có chưa ạ,others
2,4,"Đáp án: 4.
Giải thích: Bình luận này cho thấy người dùng đã yêu cầu chốt đơn, tức là đã quyết định mua sản phẩm.",Số thường gọi chốt đơn đó bạn,others
2,3,"Đáp án: 3. Người bình luận đang hỏi về thông số sản phẩm, cụ thể là cân nặng (ky) của sản phẩm để xem nó có vừa với mình không.",Bao nhiêu ky vừa z chế,others
0,6,"Đáp án: 6. Người bình luận đưa ra ý kiến tích cực về sản phẩm bằng cách sử dụng từ ""xinh"", cho thấy họ thích sản phẩm được giới thiệu trong livestream.",Xinh,others
2,3,"Đáp án: 3.
Bình luận này đang yêu cầu thông tin về kích cỡ của sản phẩm, đặc biệt là việc hỏi sản phẩm có phù hợp với kích cỡ của người bình luận hay không. Do đó, đáp án phù hợp là 3 - Chọn thông số cho sản phẩm.",Nhiu ki mặc vừa c,others
0,2,"Đáp án: 2.
Bình luận ""gi ko"" có chứa câu hỏi tương tự như ""giá bao nhiêu"" nhưng viết tắt, vì vậy có thể đây là câu hỏi về giá sản phẩm hoặc về khả năng mua hàng của người bình luận.",gi ko,others
3,3,Đáp án: 3. Người bình luận yêu cầu thêm thông tin về mã sản phẩm A8.,Thêm dụm chi mã A8 hoi sang nha,others
0,0,Đáp án: 0. Bình luận chỉ chào và không có thông tin để phân tích.,Chào,others
0,0,"Đáp án: 0. Bình luận ""Helo"" không đưa ra bất kỳ thông tin hoặc yêu cầu cụ thể liên quan đến sản phẩm hay chương trình bán hàng, nên không thể phân tích được theo các nhãn đã cho.",Helo,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Xin chào"" là một lời chào hỏi thông thường, không có nội dung cụ thể để phân tích.",Xin chào,others
1,1,Đáp án: 1. Người bình luận đang nhắc tới tên riêng của mình.,Đỗ thị hương,others
0,0,"Đáp án: 0. Không phân tích được ý nghĩa của bình luận ""Z"" vì nó không chứa đầy đủ thông tin để phân tích.",Z,others
