y_true,y_pred,y_text,content,category
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Avnsieuf vn"" không rõ ràng và không liên quan đến sản phẩm hoặc chủ đề của buổi livestream bán hàng. Không thể phân tích được ý nghĩa của bình luận này.",Avnsieuf vn,others
0,0,"Đáp án: 0. Không phân tích được. Bình luận ""bxbxbh"" không có nội dung rõ ràng hoặc chưa đủ thông tin để phân tích ý nghĩa.",bxbxbh,others
0,0,"Đáp án: 0. Không thể phân tích được ý nghĩa của bình luận ""Cznxkcieur"" do nó không có hình thức và nội dung rõ ràng.",Cznxkcieur,others
0,0,Đáp án: 0. Bình luận này không rõ ý nghĩa và không có thông tin để phân tích.,Jdjdjjd,others
2,3,"Đáp án: 3. Bình luận này đang hỏi về kích cỡ của sản phẩm (chân váy) và hỏi liệu bóp có vừa không. Do đó, đây là một trường hợp chọn thông số cho sản phẩm.",Chân váy M nhiu kí ạ  Bóp dc k ạ,others
0,0,Đáp án: 0. Không phân tích được vì bình luận không có nội dung cụ thể hoặc rõ ràng.,ndbxhhs,others
0,0,"Đáp án: 0. Bình luận ""Gảiinfg"" không có ý nghĩa rõ ràng và không thể phân tích được mục đích của người bình luận.",Gảiinfg,others
0,0,"Đáp án: 0. Bình luận không rõ nghĩa, không thể phân tích được.",Egorkg v,others
0,0,"Đáp án: 0. Không phân tích được ý nghĩa của ""Ndhhdhd"".",Ndhhdhd,others
0,0,Đáp án: 0. Không phân tích được vì bình luận không có ý nghĩa hoặc chưa đúng ngữ pháp.,Ằuruggn,others
0,0,Đáp án: 0. Không phân tích được ý nghĩa của bình luận do nó không có ý nghĩa rõ ràng hoặc liên quan đến sản phẩm bán hàng.,Bdhdhfhf,others
0,0,Đáp án: 0. Không phân tích được. Bình luận này không có nội dung cụ thể để phân tích hoặc có thể là một chuỗi kí tự ngẫu nhiên không có ý nghĩa.,Xbxmgirjfb,others
0,0,"Đáp án: 0.
Giải thích: Bình luận này không có nội dung rõ ràng hoặc liên quan đến sản phẩm bán hàng, do đó không thể phân tích được theo các nhãn đã cho.",Avsrog,others
0,0,"Đáp án: 0. Không phân tích được. Bình luận chỉ có 3 chữ cái và không có thông tin cụ thể, không đủ để phân tích ý nghĩa của bình luận.",Ghj,others
0,0,"Đáp án: 0. Không phân tích được.
Bình luận ""z"" không có đủ thông tin để phân tích ý định của người bình luận.",z,others
6,6,"Đáp án: 6. Bình luận này thể hiện sự thích thú và đánh giá tích cực về sản phẩm. Người bình luận có ý muốn nói rằng sản phẩm đẹp, xịn và giá cả rẻ, có giá trị với bản thân.",Đồ em thương đẹp xịn rẻ,others
0,0,Đáp án: 0. Bình luận không rõ nghĩa hoặc không phân tích được.,Xbckfijrf,others
0,0,"Đáp án: 0.
Giải thích: Bình luận ""Siẻuhg gm"" không có nội dung rõ ràng, không phân loại được vào bất kỳ nhãn nào.",Siẻuhg gm,others
2,2,"Đáp án: 2. Bình luận này đặt câu hỏi về việc có đơn hàng váy L hay không, và cần được trả lời để tiếp tục tương tác và mua hàng trong livestream.",C kg có đơn váy L hả e,others
0,0,"Đáp án: 0. Bình luận ""Sidv"" không có đủ thông tin để phân tích và xác định mục đích của người bình luận trong livestream bán hàng.",Sidv,others
0,0,"Đáp án: 0. Bình luận ""mjj"" không có nội dung hoặc không đủ thông tin để phân tích ý nghĩa của nó trong ngữ cảnh livestream bán hàng others.",mjj,others
0,0,"Đáp án: 0. Không phân tích được. ""Shrinfcmgkg"" không có ý nghĩa hoặc thông tin đủ để phân tích ý kiến của người bình luận.",Shrinfcmgkg,others
0,0,Đáp án: 0. Bình luận này không rõ ý nghĩa và không phân tích được.,Ahduffogng,others
0,0,"Đáp án: 0. Không phân tích được.
Giải thích: Bình luận ""mk"" không có đủ thông tin để phân tích được ý nghĩa hoặc mục đích của người bình luận.",mk,others
