y_true,y_pred,y_text,content,category
2,5,"Đáp án: 5.
Giải thích: Bình luận này không liên quan đến sản phẩm hay chương trình bán hàng mà là một bình luận không phù hợp với nội dung của livestream. Bình luận này không thể được phân loại vào bất kỳ hạng mục nào liên quan đến sản phẩm hay dịch vụ được bán trên livestream.",lổ sặc máu thôi em tuột quần kỳ lắm kk,others
2,6,Đáp án: 6. Người bình luận thể hiện sự thích thú với sản phẩm và muốn mua nhiều hơn để dành và sử dụng lâu dài.,Nhìn thau kem mà muốn mua hết về để dành sài hết sức vậy đó,others
3,3,Đáp án: 3. Người bình luận đang muốn chọn một màu sắc cụ thể cho sản phẩm được bán trong livestream là kem trắng bạch. Việc lấy kem trắng bạch trong thau có thể ám chỉ rằng sản phẩm đang được bảo quản tốt và có chất lượng cao.,Trắng bạch nay lấy trong thau nha,others
0,5,"Đáp án: 5.
Giải thích: Bình luận này không liên quan đến sản phẩm hoặc việc mua bán, mà chỉ là ý kiến cá nhân về ngoại hình của người chị.",Da chị đẹp quá,others
0,0,"Đáp án: 0.
Giải thích: Bình luận không liên quan đến sản phẩm hay chương trình bán hàng. Có thể là người bình luận đang vui vì một sự kiện khác hoặc muốn chia sẻ niềm vui của mình với những người khác trên livestream.",Nay vui rữa xe mà  Chiều giờ quên chúc mừng,others
0,6,"Đáp án: 6. Bình luận này thể hiện sự hài lòng và thích thú với sản phẩm. ""Trộn tới kem luôn"" có thể ám chỉ rằng sản phẩm tốt đến mức bị nhầm lẫn với kem, và ""Vui quá"" thể hiện sự hạnh phúc và hài lòng với sản phẩm đó.",Hôm nay trộn tới kem luôn  Vui quá,others
0,1,Đáp án: 1. Người bình luận đang chúc một người nào đó ngủ ngon. Bình luận không liên quan đến sản phẩm bán hàng.,Chúc c giang ngủ ngon e ngủ đây,others
0,3,Đáp án: 3. Người bình luận đang chọn thông số cho sản phẩm mà họ muốn mua. Họ đề cập đến việc mua 1 chiếc xe và được tặng 1 lần kem đặc biệt.,Vài hôm mua 1 chiếc xe là đc 1 lần kem đặc biệt  Kkk,others
0,0,"Đáp án: 0.
Giải thích: Bình luận này không liên quan đến sản phẩm hay dịch vụ bán hàng. Người bình luận đang đưa ra ý kiến của mình về cách nói chuyện của người bán hàng.",Bả nói chuyện thiệt tình dễ thương gê đúng gái miền tây luôn,others
0,6,Đáp án: 6. Người bình luận thể hiện thích sản phẩm khi so sánh với người đẹp và nhận xét rằng xe đẹp cũng như người đẹp.,Người đẹp xe cũng đẹp luôn,others
0,3,"Đáp án: 3. Bình luận này có ý nghĩa là ""Sau khi xem qua sản phẩm trong một thời gian, tôi nghĩ rằng sản phẩm này tốt đến mức tôi nghĩ rằng chị (người bán) sẽ mua nó."" Từ ""e"" trong bình luận có thể hiểu là ""em"" - người viết bình luận, và ""chị"" là người bán hàng. Từ ""1 hồi"" có thể hiểu là một khoảng thời gian ngắn, có thể là đủ để xem qua sản phẩm. ""Mua nữa quá em"" có nghĩa là ""chị (người bán) có thể sẽ mua sản phẩm này"". Người viết bình luận sử dụng từ ""quá"" để thể hiện mức độ thuyết phục của sản phẩm. Từ ""e"" được sử dụng thay cho ""tôi"" hay ""mình"" là phong cách viết tắt thông dụng trong tiếng Việt khi giao tiếp trên mạng xã hội.",e làm 1 hồi chắc chị mua nữa quá em,others
0,0,"Đáp án: 0
Giải thích: Bình luận này không liên quan đến sản phẩm hoặc quá trình mua bán, mà chỉ là ý kiến cá nhân về diễn biến của buổi livestream. Không thể phân loại vào bất kỳ một nhãn nào trong các lựa chọn đã cho.",Hôm nay bả trộn tới kem luôn nè,others
2,2,"Đáp án: 2.
Giải thích: Bình luận trên là một câu hỏi, yêu cầu tư vấn về kem dưỡng da mặt. Không có việc nhắc tên riêng, chia sẻ, chọn thông số, chốt đơn, đánh giá sản phẩm hoặc yêu cầu hủy đơn hàng nào được đề cập trong bình luận này.",Chị ơi tư vấn kem face với ạ,others
3,4,"Đáp án: 4.
Giải thích: Bình luận này đề cập đến việc chốt đơn hàng, nên đáp án là 4. Không có việc nhắc tên riêng, chia sẻ, đặt câu hỏi, chọn thông số, đánh giá sản phẩm, thể hiện sự thích hay không thích sản phẩm, yêu cầu hủy đơn hàng hoặc không muốn nhận sản phẩm nào được đề cập trong bình luận này.",Mai nhớ goi chốt đơn e nha chị nhìn chị trộn ma e nôn nhận kem wa,others
0,5,"Đáp án: 5.
Giải thích: Bình luận này thể hiện sự không thích sản phẩm khi người viết cho biết rằng mắt của họ không đẹp với kem được giới thiệu. Do đó, đáp án là 5. Không có việc nhắc tên riêng, chia sẻ, đặt câu hỏi, chọn thông số, đánh giá sản phẩm, thể hiện sự thích hay yêu cầu hủy đơn hàng hoặc không muốn nhận sản phẩm nào được đề cập trong bình luận này.",Mat e sai kem gi dep vay,others
0,4,Đáp án: 4. Người bình luận yêu cầu gửi địa chỉ cũ để xác nhận thông tin đơn hàng đã được chốt trước đó.,Gửi địa chỉ cũ nha,others
0,0,"Đáp án: 0.
Giải thích: Bình luận này không liên quan đến sản phẩm bán hàng nên không thể phân loại vào bất kỳ nhóm nào trong danh sách.",Da mặt bị thâm,others
6,6,Đáp án: 6. Bình luận này thể hiện người bình luận thích sản phẩm và đánh giá tích cực về chất lượng của serum trị nám.,Serum nám bên chị trị nám hay cực kỳ lun,others
6,6,"Đáp án: 6. Bình luận này thể hiện sự thích thú và ấn tượng về sản phẩm kem. Người bình luận cho biết rằng kem rất mê và sạch sẽ, vì vậy đây là một bình luận tích cực và có thể tăng động lực mua hàng cho những người khác.",Kem nhìn mê lắm luôn sạch sẽ cực,others
0,6,"Đáp án: 6. Bình luận này thể hiện sự thích thú và hứng thú với sản phẩm, đánh giá tích cực về chất lượng sản phẩm.",Ghiền thau kem quá,others
2,1,"Đáp án: 1. Người bình luận muốn chia sẻ hoặc nhắc tới chủ livestream để hỏi tặng quà hay khuyến mãi gì đó. Tuy nhiên, câu này không rõ ràng về ý định của người bình luận nên cần thêm thông tin để đưa ra phân tích chính xác hơn.",Chi tang gi vay chi,others
6,3,"Đáp án: 3. Người bình luận đang yêu cầu lấy sản phẩm kem trắng da mặt, vì vậy đây là một trường hợp khi người dùng chọn thông số cho sản phẩm.",Lấy em kem trắng da mặt nha,others
0,6,Đáp án: 6. Người bình luận thể hiện sự thích sản phẩm khi nói rằng đã mới mua nhưng muốn mua thêm nữa.,Mới mua ma thấy muon mua nữa rồi hihi,others
0,3,"Đáp án: 3. Người bình luận đang quan tâm đến sản phẩm kem trắng da và đề cập đến việc muốn mua thêm sản phẩm này. Tuy nhiên, người bình luận cũng đề cập đến việc muốn mua máy hủ để giành sức mà chị bán có 2 hủ, vì vậy có thể họ đang quan tâm đến thông số hoặc đặc tính của sản phẩm này.",Kem xin mà dc tặng quà nữa mún mua máy hủ để giành sức mà chị bán có 2 hủ,others
1,1,"Đáp án: 1.
Giải thích: Bình luận ""Duong Nguyen"" là việc nhắc tên riêng của một người nào đó, có thể là người viết bình luận hoặc là người được đề cập trong bài viết.",Duong Nguyen,others
0,2,Đáp án: 2. Bình luận này đặt câu hỏi về thời gian sử dụng của sản phẩm và ảnh hưởng của nó đến màu da (tông da).,Xài bao lâu lên tông da c,others
0,3,Đáp án: 3. Người bình luận đang yêu cầu bán hàng cho vào hộp kem trên livestream để đảm bảo chất lượng sản phẩm khi nhận hàng.,Múc kem vô hộp trên live luôn đi,others
0,6,Đáp án: 6. Bình luận này cho thấy người bình luận thích sản phẩm kem được giới thiệu trong livestream bán hàng.,Kem em giang chất lượng khỏi chê nha mọi người,others
0,4,"Đáp án: 4.
Giải thích: Bình luận này cho thấy người bình luận đã muốn chốt đơn hàng và cần chủ livestream lưu ý để không bị hết hàng.",Nhớ chốt e nha chị chị e sợ hết kem ak,others
0,3,"Đáp án: 3. Bình luận này đang yêu cầu chủ livestream chọn thông số cho sản phẩm, cụ thể là kem, và khuyên người xem nên mua kem đó ngay trong buổi livestream.",Múc kem trên live luôn đi,others
0,2,Đáp án: 2. Bình luận này là một câu hỏi về cách sử dụng sản phẩm kem. Người bình luận đang hỏi liệu sản phẩm có thể tẩy da chết hay không khi sử dụng.,Mình Sài kem lâu lâu tẩy da chết hả em,others
0,0,"Đáp án: 0.
Giải thích: Bình luận không liên quan đến sản phẩm hoặc chủ đề livestream bán hàng, không thể phân loại vào bất kỳ nhãn nào trong danh sách.",Buồn ngủ mà cố coi chị nè,others
0,0,"Đáp án: 0.
Giải thích: Bình luận này không liên quan đến sản phẩm bán hàng hoặc mua hàng nên không thể phân tích theo các nhãn đã cho.",Buồn ngủ lắm vẫn xem live cua chị nè,others
0,0,"Đáp án: 0.
Giải thích: Bình luận không liên quan đến sản phẩm hoặc quá trừu tượng để phân tích.",Chat chi phai lam them nua moi du,others
0,5,"Đáp án: 5. Người bình luận cho biết họ không thích cách chị livestream bán hàng khi chị trộn kem, có thể làm cho sản phẩm mất uy tín hoặc không đáng tin cậy.",Thấy chị trộn kem mà em thấy cực quá trời luôn đó,others
0,5,"Đáp án: 5.
Giải thích: Bình luận này có thể hiểu là người viết không hài lòng về sản phẩm và cho rằng sản phẩm không tốt đến mức phải sử dụng bao tay khi cầm nó. Chính vì vậy, đây là một bình luận tiêu cực và người viết có thể không muốn mua sản phẩm này.",Lấy bao tay tron đi c,others
0,6,Đáp án: 6. Người bình luận đang bày tỏ sự hài lòng về cách trộn đồ của người bán và cho rằng sản phẩm trông sạch sẽ.,Trộn vậy nhìn sạch sẽ nè,others
0,5,"Đáp án: 5. Người bình luận không thích sản phẩm.
Giải thích: ""Trộn xuyên"" có thể liên quan đến màu sắc hoặc kiểu dáng của sản phẩm mà người bình luận không thích. ""Đêm luôn"" có thể chỉ sự khó chịu hoặc bực bội của người bình luận với sản phẩm đó. Vì vậy, đáp án phù hợp nhất là 5 - không thích sản phẩm.",E định trộn xuyên mà đêm luôn hả em,others
0,1,"Đáp án: 1. Bình luận này có chứa từ ""Tôi"" nên có thể được xem là người viết đang muốn chia sẻ thông tin về việc họ đã đăng ký mua sản phẩm trước đó.",Tôi trước nha,others
