y_true,y_pred,y_text,content,category
3,3,"Đáp án: 3.
Giải thích: Bình luận này đang chọn thông số cho sản phẩm. Người dùng viết ""Sâm gộp đơn 2 hộp"", đề cập đến sản phẩm ""sâm"" và yêu cầu mua 2 hộp. Từ ""gộp đơn"" có thể ám chỉ việc kết hợp nhiều đơn hàng thành một đơn hàng duy nhất để tiết kiệm phí vận chuyển hoặc có lợi ích khác. Mặc dù không có đặt câu hỏi hoặc thắc mắc cụ thể, nhưng người dùng đang cung cấp thông số và yêu cầu số lượng sản phẩm. Vì không có tag tên riêng hoặc chia sẻ bài, và không thể hiện sự thích thú đối với sản phẩm, nên đáp án phù hợp là 3 - chọn thông số cho sản phẩm.",Sâm gộp đơn 2 hộp,grocery
3,3,"Đáp án: 3.
Giải thích: Bình luận này đang chọn thông số cho sản phẩm. Người dùng nêu rõ ""Vậy em 4 phong bì Là 2 triệu"", cho thấy họ muốn mua 4 phong bì với giá 2 triệu đồng. Đây có thể là một giao dịch trong livestream bán hàng F&B (thức ăn và đồ uống) với sản phẩm là các phong bì. Bình luận không tag tên riêng hoặc chia sẻ bài, cũng không đặt câu hỏi hoặc thắc mắc, và không thể hiện sự thích thú với sản phẩm. Do đó, đáp án phù hợp là 3 - chọn thông số cho sản phẩm.",Vậy em 4 phong bì Là 2 triệu nha anh,fnb
3,3,"Đáp án: 3.
Giải thích: Bình luận này đang chọn thông số cho sản phẩm. Người dùng chỉ ra màu sắc ""xanh"" và kích cỡ ""25kg"". Tuy kích cỡ ""25kg"" không phù hợp cho quần áo, nhưng trong ngữ cảnh này có thể hiểu là một tham chiếu đặc biệt của sản phẩm. Bình luận không tag tên riêng hoặc chia sẻ bài, cũng không đặt câu hỏi hoặc thắc mắc, và không thể hiện sự thích thú với sản phẩm. Do đó, đáp án phù hợp là 3 - chọn thông số cho sản phẩm.",Xanh 25kg,clothing
3,3,"Đáp án: 3.
Giải thích: Bình luận này đang chọn thông số cho sản phẩm. Người dùng chỉ ra màu sắc ""hồng"" và tham chiếu đặc biệt ""A88"". Tuy không rõ A88 là gì, nhưng trong ngữ cảnh này có thể hiểu là một đặc điểm đặc biệt của sản phẩm. Bình luận không tag tên riêng hoặc chia sẻ bài, cũng không đặt câu hỏi hoặc thắc mắc, và không thể hiện sự thích thú với sản phẩm. Do đó, đáp án phù hợp là 3 - chọn thông số cho sản phẩm.",A88 hồng Dồn đơn,others
3,3,"Đáp án: 3.
Giải thích: Bình luận này đang chọn thông số cho sản phẩm. Người dùng chỉ ra ""B29"" như một đặc điểm đặc biệt của sản phẩm. Mặc dù không rõ B29 là gì trong ngữ cảnh này, nhưng bình luận chỉ tập trung vào việc đưa ra thông số hoặc mã sản phẩm. Bình luận không tag tên riêng hoặc chia sẻ bài, không đặt câu hỏi hoặc thắc mắc, cũng không thể hiện sự thích thú với sản phẩm. Vì vậy, đáp án phù hợp là 3 - chọn thông số cho sản phẩm.",B29 dồn,others
6,6,"Đáp án: 6.
Giải thích: Bình luận này thể hiện sự thích thú với sản phẩm khi người dùng nói ""Khoác đẹp"". Mặc dù bình luận cũng đề cập đến việc sản phẩm nhỏ quá, nhưng tuyên bố ban đầu ""Khoác đẹp"" cho thấy sự hài lòng và ưa thích với sản phẩm. Vì vậy, đáp án phù hợp là 6 - thích sản phẩm.",Khoác đẹp mà nhỏ quá,others
6,1,"Đáp án: 1.
Giải thích: Bình luận này đề cập đến việc chị nhận một sản phẩm dây từ em và nói rằng nó đẹp. Từ ""chị"" và ""em"" cho thấy người bình luận đang nói về một người nữ khác. Họ cũng nhắc đến việc chia sẻ sản phẩm (""chị nhận"") và đánh giá tích cực về độ đẹp của nó. Vì vậy, đáp án phù hợp là 1 - tag tên riêng hoặc chia sẻ bài.",Hôm trước chị nhận dây của em đẹp lắm,accessory
6,6,"Đáp án: 6.
Giải thích: Bình luận này bày tỏ sự thích thú với sản phẩm ""Bộ Chú Khương"" và nói rằng nó đẹp. Từ ""đẹp quá"" cho thấy sự hài lòng và sự thích thú của người bình luận về sản phẩm này. Do đó, đáp án phù hợp là 6 - thích sản phẩm.",Bộ Chú Khương cầm đẹp quá,clothing
6,6,"Đáp án: 6.
Giải thích: Bình luận này bày tỏ sự thích thú với sản phẩm ""Thảm"" và nói rằng nó đẹp. Từ ""đẹp lắm"" cho thấy sự hài lòng và sự thích thú của người bình luận về sản phẩm này. Do đó, đáp án phù hợp là 6 - thích sản phẩm.",Thảm đẹp lắm,grocery
6,6,"Đáp án: 6.
Giải thích: Bình luận này bày tỏ sự thích thú và hài lòng với việc sử dụng sản phẩm. Từ ""Dùng thích lắm"" cho thấy người bình luận rất hài lòng và thích sản phẩm này. Do đó, đáp án phù hợp là 6 - thích sản phẩm.",Dùng thích lắm em ơi,grocery
6,6,"Đáp án: 6.
Giải thích: Bình luận này thể hiện sự hài lòng và thích thú với quần được giới thiệu trong livestream. Từ ""Quần này dùng thích lắm"" cho thấy người bình luận đã dùng sản phẩm và rất hài lòng với nó. Do đó, đáp án phù hợp là 6 - thích sản phẩm.",Quần này dùng thích lắm,grocery
6,2,"Đáp án: 2.
Giải thích: Bình luận này đang thắc mắc về việc không thấy chị Trang xả hàng lẻ như năm ngoái gần tết. Người bình luận không đặt câu hỏi trực tiếp, nhưng đưa ra một quan sát và mong muốn được biết thông tin thêm về việc chị Trang không tổ chức xả hàng lẻ như trước. Do đó, đáp án phù hợp là 2 - đặt câu hỏi hoặc đang thắc mắc.",Năm nay không thấy chị Trang xả hàng lẻ năm ngoái gần tết thấy chị xả hàng lẻ đẹp ghê,grocery
6,1,"Đáp án: 1.
Giải thích: Bình luận này đề cập đến tên riêng ""Lê Mỹ Linh"" và ca ngợi chị ấy bán hàng giống như hàng chính hãng (authentic) với giá rẻ và đẹp. Bình luận còn nhấn mạnh rằng sản phẩm tương tự hàng chính hãng đến 98%. Do đó, đáp án phù hợp là 1 - tag tên riêng hoặc chia sẻ bài.",Lê Mỹ Linh chị này bán hàng like auth mà giá rẻ đẹp này hàng giống auth 98,others
6,6,"Đáp án: 6.
Giải thích: Bình luận này thể hiện sự thích thú và khen ngợi về sản phẩm vòng si mà chị đang đeo. Bởi vậy, đáp án phù hợp là 6 - thích sản phẩm.",Vòng si bên chị đang đeo đẹp quá chị,accessory
6,0,"Đáp án: 0.
Giải thích: Bình luận này không thuộc vào bất kỳ nhãn nào trong các lựa chọn đã cho. Người bình luận chỉ nhận xét rằng sản phẩm đẹp nhưng không vừa khi mặc. Bình luận này không phải là một tag tên riêng hoặc chia sẻ bài, không có câu hỏi hoặc thắc mắc, không chọn thông số cho sản phẩm, và không thể xem là thích sản phẩm hoặc không thích. Do đó, đáp án là 0.",Đồ đẹp quá mà mặc không vừa,accessory
